iter	Passed	Remaining
1708	3760	6141
1709	3761	6137
1710	3763	6135
1711	3765	6132
1712	3767	6129
1713	3769	6126
1714	3771	6124
1715	3774	6122
1716	3775	6120
1717	3778	6118
1718	3780	6116
1719	3783	6114
1720	3785	6112
1721	3787	6110
1722	3789	6107
1723	3791	6104
1724	3792	6101
1725	3794	6098
1726	3796	6095
1727	3798	6093
1728	3800	6090
1729	3802	6087
1730	3804	6085
1731	3805	6082
1732	3808	6081
1733	3811	6079
1734	3812	6076
1735	3814	6073
1736	3816	6071
1737	3818	6068
1738	3820	6066
1739	3822	6064
1740	3825	6061
1741	3826	6058
1742	3828	6055
1743	3830	6053
1744	3832	6050
1745	3834	6048
1746	3836	6045
1747	3838	6042
1748	3839	6039
1749	3841	6036
1750	3843	6033
1751	3845	6031
1752	3847	6028
1753	3848	6025
1754	3850	6022
1755	3852	6020
1756	3854	6018
1757	3856	6015
1758	3858	6012
1759	3860	6010
1760	3862	6007
1761	3864	6004
1762	3866	6002
1763	3868	6000
1764	3870	5997
1765	3872	5994
1766	3874	5992
1767	3876	5990
1768	3878	5988
1769	3880	5985
1770	3882	5982
1771	3884	5980
1772	3887	5978
1773	3889	5976
1774	3891	5973
1775	3892	5970
1776	3894	5967
1777	3896	5964
1778	3897	5961
1779	3899	5959
1780	3901	5956
1781	3903	5954
1782	3906	5952
1783	3907	5949
1784	3909	5946
1785	3911	5943
1786	3913	5941
1787	3914	5938
1788	3916	5935
1789	3918	5933
1790	3920	5930
1791	3922	5927
1792	3924	5924
1793	3926	5922
1794	3928	5920
1795	3930	5917
1796	3932	5914
1797	3933	5911
1798	3936	5910
1799	3938	5908
1800	3940	5904
1801	3942	5902
1802	3944	5900
1803	3946	5897
1804	3947	5894
1805	3949	5891
1806	3951	5888
1807	3953	5886
1808	3955	5884
1809	3957	5881
1810	3959	5879
1811	3962	5878
1812	3964	5876
1813	3967	5874
1814	3969	5872
1815	3971	5870
1816	3974	5868
1817	3976	5865
1818	3978	5863
1819	3980	5861
1820	3982	5858
1821	3984	5856
1822	3986	5854
1823	3989	5852
1824	3991	5850
1825	3993	5847
1826	3995	5845
1827	3997	5842
1828	3998	5839
1829	4000	5837
1830	4002	5834
1831	4004	5831
1832	4006	5828
1833	4007	5826
1834	4009	5823
1835	4011	5821
1836	4014	5819
1837	4016	5817
1838	4018	5814
1839	4020	5812
1840	4022	5809
1841	4024	5806
1842	4026	5804
1843	4027	5801
1844	4029	5799
1845	4031	5796
1846	4034	5794
1847	4035	5791
1848	4038	5789
1849	4039	5787
1850	4041	5784
1851	4043	5781
1852	4046	5779
1853	4047	5777
1854	4049	5774
1855	4051	5771
1856	4053	5768
1857	4055	5766
1858	4057	5764
1859	4059	5761
1860	4060	5758
1861	4063	5756
1862	4065	5754
1863	4067	5751
1864	4069	5749
1865	4071	5746
1866	4073	5744
1867	4075	5742
1868	4077	5739
1869	4079	5736
1870	4080	5733
1871	4082	5730
1872	4084	5728
1873	4086	5725
1874	4088	5723
1875	4090	5721
1876	4093	5720
1877	4095	5717
1878	4097	5714
1879	4098	5711
1880	4100	5709
1881	4101	5706
1882	4103	5703
1883	4105	5700
1884	4107	5698
1885	4109	5695
1886	4111	5693
1887	4113	5690
1888	4115	5688
1889	4117	5685
1890	4118	5682
1891	4120	5680
1892	4122	5677
1893	4124	5675
1894	4126	5672
1895	4128	5670
1896	4130	5667
1897	4132	5665
1898	4134	5662
1899	4136	5659
1900	4138	5657
1901	4140	5655
1902	4141	5652
1903	4143	5649
1904	4145	5647
1905	4148	5645
1906	4150	5644
1907	4152	5641
1908	4154	5638
1909	4156	5636
1910	4159	5634
1911	4160	5632
1912	4162	5629
1913	4164	5627
1914	4167	5624
1915	4168	5622
1916	4170	5619
1917	4172	5617
1918	4174	5614
1919	4177	5613
1920	4179	5610
1921	4180	5607
1922	4182	5605
1923	4184	5602
1924	4186	5599
1925	4188	5597
1926	4190	5595
1927	4192	5592
1928	4193	5589
1929	4195	5587
1930	4197	5584
1931	4199	5581
1932	4201	5578
1933	4203	5577
1934	4205	5574
1935	4207	5572
1936	4209	5570
1937	4211	5567
1938	4213	5565
1939	4215	5563
1940	4218	5561
1941	4219	5558
1942	4221	5556
1943	4224	5553
1944	4226	5551
1945	4227	5548
1946	4230	5546
1947	4232	5544
1948	4234	5542
1949	4235	5539
1950	4237	5535
1951	4239	5533
1952	4240	5530
1953	4243	5528
1954	4245	5526
1955	4246	5523
1956	4248	5520
1957	4250	5518
1958	4252	5516
1959	4254	5513
1960	4256	5511
1961	4258	5508
1962	4260	5506
1963	4262	5503
1964	4264	5501
1965	4266	5499
1966	4268	5496
1967	4270	5493
1968	4272	5491
1969	4274	5489
1970	4275	5486
1971	4278	5484
1972	4279	5481
1973	4282	5479
1974	4284	5478
1975	4287	5476
1976	4289	5473
1977	4291	5471
1978	4292	5468
1979	4294	5466
1980	4296	5463
1981	4298	5460
1982	4300	5458
1983	4303	5457
1984	4305	5454
1985	4306	5451
1986	4308	5448
1987	4310	5446
1988	4312	5444
1989	4314	5442
1990	4316	5439
1991	4318	5436
1992	4320	5434
1993	4322	5432
1994	4324	5430
1995	4326	5427
1996	4328	5425
1997	4330	5422
1998	4332	5420
1999	4334	5417
2000	4336	5416
2001	4338	5413
2002	4340	5411
2003	4342	5408
2004	4344	5406
2005	4346	5404
2006	4348	5401
2007	4350	5399
2008	4352	5396
2009	4354	5394
2010	4356	5392
2011	4358	5389
2012	4360	5387
2013	4362	5384
2014	4363	5381
2015	4365	5379
2016	4368	5377
2017	4371	5376
2018	4373	5373
2019	4375	5371
2020	4377	5369
2021	4379	5366
2022	4381	5364
2023	4382	5361
2024	4384	5359
2025	4386	5356
2026	4388	5354
2027	4390	5351
2028	4392	5349
2029	4395	5348
2030	4397	5346
2031	4399	5343
2032	4401	5341
2033	4403	5338
2034	4405	5336
2035	4407	5333
2036	4409	5331
2037	4410	5328
2038	4412	5326
2039	4414	5323
2040	4416	5320
2041	4417	5318
2042	4420	5316
2043	4422	5313
2044	4424	5311
2045	4426	5308
2046	4428	5306
2047	4430	5304
2048	4432	5302
2049	4434	5299
2050	4436	5297
2051	4438	5294
2052	4440	5292
2053	4442	5290
2054	4445	5288
2055	4447	5286
2056	4449	5284
2057	4451	5282
2058	4454	5280
2059	4456	5278
2060	4458	5276
2061	4460	5273
2062	4462	5271
2063	4464	5269
2064	4466	5267
2065	4469	5265
2066	4471	5263
2067	4474	5261
2068	4475	5258
2069	4478	5257
2070	4480	5255
2071	4482	5252
2072	4484	5250
2073	4486	5248
2074	4489	5246
2075	4491	5243
2076	4493	5241
2077	4495	5239
2078	4497	5237
2079	4499	5234
2080	4501	5232
2081	4503	5230
2082	4506	5228
2083	4507	5226
2084	4509	5223
2085	4512	5221
2086	4514	5219
2087	4516	5217
2088	4518	5214
2089	4520	5212
2090	4522	5209
2091	4523	5207
2092	4525	5204
2093	4527	5202
2094	4529	5200
2095	4532	5198
2096	4534	5196
2097	4536	5194
2098	4538	5191
2099	4540	5188
2100	4541	5186
2101	4544	5183
2102	4545	5181
2103	4547	5178
2104	4549	5176
2105	4551	5173
2106	4553	5171
2107	4555	5169
2108	4557	5167
2109	4559	5164
2110	4561	5161
2111	4562	5159
2112	4564	5156
2113	4566	5154
2114	4568	5151
2115	4570	5149
2116	4572	5146
2117	4574	5144
2118	4575	5141
2119	4577	5139
2120	4579	5136
2121	4581	5134
2122	4583	5132
2123	4585	5129
2124	4588	5127
2125	4589	5125
2126	4591	5122
2127	4593	5120
2128	4595	5118
2129	4597	5115
2130	4599	5113
2131	4601	5110
2132	4603	5108
2133	4606	5107
2134	4608	5104
2135	4610	5102
2136	4612	5100
2137	4614	5098
2138	4616	5095
2139	4618	5093
2140	4620	5091
2141	4622	5088
2142	4624	5086
2143	4625	5083
2144	4628	5081
2145	4629	5078
2146	4631	5075
2147	4632	5072
2148	4634	5070
2149	4636	5068
2150	4639	5066
2151	4641	5064
2152	4643	5062
2153	4645	5059
2154	4647	5057
2155	4649	5054
2156	4651	5052
2157	4653	5050
2158	4655	5048
2159	4657	5045
2160	4659	5043
2161	4661	5041
2162	4663	5039
2163	4665	5036
2164	4667	5034
2165	4669	5031
2166	4671	5028
2167	4673	5026
2168	4675	5024
2169	4677	5022
2170	4679	5020
2171	4681	5017
2172	4682	5014
2173	4685	5012
2174	4687	5010
2175	4688	5007
2176	4690	5005
2177	4692	5003
2178	4694	5000
2179	4697	4998
2180	4699	4996
2181	4701	4994
2182	4702	4991
2183	4704	4989
2184	4707	4987
2185	4708	4984
2186	4710	4982
2187	4713	4980
2188	4714	4977
2189	4716	4975
2190	4718	4972
2191	4720	4970
2192	4722	4967
2193	4724	4965
2194	4726	4963
2195	4728	4961
2196	4730	4959
2197	4732	4956
2198	4734	4954
2199	4736	4951
2200	4737	4948
2201	4739	4946
2202	4741	4943
2203	4743	4941
2204	4745	4938
2205	4746	4936
2206	4748	4933
2207	4750	4931
2208	4752	4928
2209	4754	4926
2210	4756	4924
2211	4759	4922
2212	4761	4920
2213	4762	4917
2214	4764	4915
2215	4766	4913
2216	4768	4910
2217	4770	4908
2218	4772	4905
2219	4774	4903
2220	4776	4900
2221	4777	4898
2222	4780	4896
2223	4782	4894
2224	4784	4892
2225	4786	4889
2226	4788	4887
2227	4790	4885
2228	4792	4882
2229	4794	4880
2230	4796	4877
2231	4798	4875
2232	4799	4872
2233	4801	4870
2234	4803	4867
2235	4806	4866
2236	4807	4863
2237	4809	4861
2238	4811	4858
2239	4813	4856
2240	4814	4853
2241	4817	4851
2242	4818	4849
2243	4820	4846
2244	4822	4844
2245	4824	4841
2246	4826	4839
2247	4829	4837
2248	4831	4835
2249	4832	4832
2250	4834	4830
2251	4836	4827
2252	4838	4825
2253	4840	4822
2254	4841	4820
2255	4843	4817
2256	4845	4815
2257	4847	4813
2258	4849	4810
2259	4850	4807
2260	4852	4805
2261	4854	4803
2262	4856	4800
2263	4859	4798
2264	4861	4796
2265	4862	4794
2266	4864	4792
2267	4866	4789
2268	4869	4787
2269	4871	4785
2270	4873	4782
2271	4875	4780
2272	4877	4778
2273	4878	4775
2274	4880	4773
2275	4883	4772
2276	4885	4769
2277	4887	4767
2278	4889	4764
2279	4890	4762
2280	4892	4759
2281	4894	4757
2282	4896	4754
2283	4898	4752
2284	4901	4750
2285	4902	4748
2286	4904	4745
2287	4906	4743
2288	4908	4741
2289	4911	4739
2290	4912	4736
2291	4914	4734
2292	4916	4732
2293	4918	4729
2294	4920	4727
2295	4922	4725
2296	4924	4723
2297	4926	4720
2298	4928	4717
2299	4930	4716
2300	4932	4713
2301	4934	4711
2302	4936	4708
2303	4937	4706
2304	4939	4703
2305	4941	4701
2306	4943	4699
2307	4946	4697
2308	4948	4695
2309	4950	4693
2310	4952	4690
2311	4954	4688
2312	4956	4686
2313	4958	4683
2314	4960	4681
2315	4961	4679
2316	4963	4676
2317	4965	4674
2318	4967	4671
2319	4969	4669
2320	4971	4667
2321	4973	4665
2322	4976	4663
2323	4977	4660
2324	4979	4658
2325	4981	4656
2326	4983	4653
2327	4984	4650
2328	4986	4648
2329	4988	4646
2330	4990	4643
2331	4992	4641
2332	4994	4639
2333	4997	4637
2334	4999	4635
2335	5001	4633
2336	5003	4630
2337	5005	4628
2338	5007	4626
2339	5009	4623
2340	5011	4621
2341	5012	4619
2342	5014	4616
2343	5016	4614
2344	5018	4611
2345	5020	4609
2346	5022	4607
2347	5024	4604
2348	5026	4602
2349	5028	4600
2350	5030	4598
2351	5032	4595
2352	5034	4593
2353	5035	4590
2354	5037	4588
2355	5039	4586
2356	5041	4583
2357	5043	4581
2358	5045	4579
2359	5047	4577
2360	5049	4574
2361	5051	4572
2362	5052	4569
2363	5054	4567
2364	5056	4564
2365	5058	4562
2366	5060	4559
2367	5061	4557
2368	5063	4555
2369	5065	4552
2370	5067	4550
2371	5069	4547
2372	5071	4545
2373	5073	4543
2374	5075	4541
2375	5077	4538
2376	5078	4536
2377	5080	4533
2378	5082	4531
2379	5084	4528
2380	5085	4526
2381	5087	4523
2382	5089	4521
2383	5091	4518
2384	5093	4516
2385	5095	4514
2386	5097	4512
2387	5099	4510
2388	5101	4507
2389	5103	4505
2390	5105	4502
2391	5107	4500
2392	5109	4499
2393	5111	4496
2394	5113	4494
2395	5115	4492
2396	5117	4490
2397	5119	4487
2398	5121	4485
2399	5123	4483
2400	5125	4481
2401	5127	4478
2402	5129	4476
2403	5131	4474
2404	5133	4471
2405	5135	4469
2406	5137	4467
2407	5139	4464
2408	5141	4462
2409	5143	4460
2410	5145	4458
2411	5147	4455
2412	5148	4453
2413	5150	4450
2414	5151	4447
2415	5154	4445
2416	5156	4444
2417	5158	4441
2418	5160	4439
2419	5161	4436
2420	5164	4434
2421	5165	4432
2422	5167	4429
2423	5169	4427
2424	5171	4425
2425	5173	4422
2426	5175	4420
2427	5177	4418
2428	5179	4415
2429	5181	4413
2430	5182	4411
2431	5184	4408
2432	5186	4406
2433	5188	4404
2434	5190	4401
2435	5191	4399
2436	5193	4396
2437	5195	4394
2438	5197	4391
2439	5199	4389
2440	5201	4387
2441	5203	4384
2442	5204	4382
2443	5207	4380
2444	5209	4378
2445	5211	4376
2446	5213	4373
2447	5214	4371
2448	5216	4368
2449	5218	4366
2450	5220	4364
2451	5222	4361
2452	5224	4359
2453	5225	4357
2454	5227	4354
2455	5229	4352
2456	5231	4349
2457	5233	4347
2458	5235	4345
2459	5237	4343
2460	5239	4340
2461	5240	4338
2462	5243	4336
2463	5245	4334
2464	5247	4331
2465	5249	4329
2466	5251	4327
2467	5253	4325
2468	5255	4322
2469	5256	4320
2470	5258	4318
2471	5261	4316
2472	5263	4314
2473	5265	4311
2474	5267	4309
2475	5269	4307
2476	5271	4305
2477	5273	4303
2478	5275	4301
2479	5277	4298
2480	5279	4296
2481	5282	4294
2482	5284	4292
2483	5286	4290
2484	5287	4287
2485	5290	4285
2486	5291	4283
2487	5293	4280
2488	5295	4278
2489	5297	4276
2490	5299	4273
2491	5300	4271
2492	5302	4269
2493	5304	4266
2494	5306	4264
2495	5308	4262
2496	5310	4259
2497	5312	4257
2498	5314	4255
2499	5316	4253
2500	5318	4250
2501	5320	4248
2502	5322	4246
2503	5323	4243
2504	5325	4241
2505	5328	4239
2506	5331	4238
2507	5332	4235
2508	5334	4233
2509	5336	4231
2510	5338	4228
2511	5340	4226
2512	5341	4223
2513	5344	4221
2514	5345	4219
2515	5347	4217
2516	5349	4214
2517	5351	4212
2518	5353	4210
2519	5355	4208
2520	5357	4205
2521	5359	4203
2522	5361	4200
2523	5363	4198
2524	5365	4196
2525	5367	4194
2526	5368	4191
2527	5370	4189
2528	5372	4187
2529	5374	4184
2530	5376	4182
2531	5378	4180
2532	5381	4178
2533	5383	4176
2534	5385	4174
2535	5386	4171
2536	5388	4169
2537	5390	4167
2538	5392	4165
2539	5394	4162
2540	5397	4160
2541	5399	4158
2542	5400	4156
2543	5402	4153
2544	5404	4151
2545	5407	4149
2546	5409	4147
2547	5411	4145
2548	5412	4143
2549	5414	4140
2550	5416	4138
2551	5418	4136
2552	5420	4133
2553	5422	4131
2554	5424	4129
2555	5426	4126
2556	5427	4124
2557	5429	4121
2558	5431	4119
2559	5433	4117
2560	5436	4115
2561	5438	4113
2562	5440	4111
2563	5442	4109
2564	5444	4107
2565	5446	4104
2566	5448	4102
2567	5449	4100
2568	5451	4097
2569	5453	4095
2570	5455	4092
2571	5457	4090
2572	5459	4088
2573	5461	4086
2574	5463	4084
2575	5464	4081
2576	5466	4079
2577	5468	4076
2578	5470	4074
2579	5471	4072
2580	5474	4070
2581	5476	4067
2582	5478	4065
2583	5480	4063
2584	5482	4061
2585	5484	4059
2586	5486	4057
2587	5488	4054
2588	5490	4052
2589	5492	4050
2590	5494	4048
2591	5496	4045
2592	5498	4043
2593	5500	4041
2594	5502	4039
2595	5504	4037
2596	5506	4034
2597	5508	4032
2598	5510	4030
2599	5512	4028
2600	5514	4025
2601	5515	4023
2602	5517	4021
2603	5519	4018
2604	5521	4016
2605	5523	4014
2606	5525	4012
2607	5527	4009
2608	5529	4007
2609	5531	4005
2610	5533	4003
2611	5535	4001
2612	5537	3999
2613	5539	3996
2614	5541	3994
2615	5543	3992
2616	5545	3989
2617	5546	3987
2618	5548	3985
2619	5550	3983
2620	5552	3980
2621	5555	3978
2622	5556	3976
2623	5558	3973
2624	5560	3971
2625	5562	3969
2626	5564	3967
2627	5566	3965
2628	5568	3962
2629	5570	3960
2630	5572	3958
2631	5574	3956
2632	5575	3953
2633	5578	3951
2634	5580	3949
2635	5581	3947
2636	5583	3944
2637	5585	3942
2638	5587	3940
2639	5589	3938
2640	5590	3935
2641	5592	3933
2642	5594	3930
2643	5596	3928
2644	5598	3926
2645	5600	3923
2646	5602	3921
2647	5603	3919
2648	5605	3916
2649	5607	3914
2650	5609	3912
2651	5612	3910
2652	5614	3908
2653	5616	3906
2654	5618	3904
2655	5619	3901
2656	5621	3899
2657	5623	3897
2658	5625	3894
2659	5627	3892
2660	5629	3890
2661	5631	3888
2662	5633	3886
2663	5635	3883
2664	5637	3881
2665	5639	3879
2666	5640	3876
2667	5642	3874
2668	5644	3872
2669	5646	3870
2670	5648	3867
2671	5650	3865
2672	5651	3863
2673	5653	3860
2674	5655	3858
2675	5657	3856
2676	5659	3854
2677	5661	3851
2678	5663	3849
2679	5665	3847
2680	5667	3845
2681	5669	3843
2682	5670	3840
2683	5672	3838
2684	5674	3836
2685	5676	3833
2686	5678	3831
2687	5680	3829
2688	5682	3827
2689	5684	3825
2690	5686	3822
2691	5688	3820
2692	5690	3818
2693	5692	3816
2694	5694	3813
2695	5696	3811
2696	5697	3808
2697	5699	3806
2698	5701	3804
2699	5703	3802
2700	5705	3799
2701	5707	3797
2702	5709	3795
2703	5710	3793
2704	5712	3790
2705	5714	3788
2706	5716	3786
2707	5718	3784
2708	5720	3781
2709	5722	3779
2710	5724	3777
2711	5726	3775
2712	5728	3773
2713	5729	3770
2714	5732	3768
2715	5734	3766
2716	5736	3764
2717	5738	3762
2718	5739	3759
2719	5742	3758
2720	5744	3755
2721	5746	3753
2722	5748	3751
2723	5750	3749
2724	5751	3746
2725	5753	3744
2726	5755	3742
2727	5757	3740
2728	5759	3737
2729	5761	3735
2730	5763	3733
2731	5765	3731
2732	5767	3729
2733	5769	3726
2734	5771	3724
2735	5773	3722
2736	5774	3719
2737	5776	3717
2738	5778	3715
2739	5780	3712
2740	5782	3710
2741	5784	3708
2742	5786	3706
2743	5787	3703
2744	5790	3702
2745	5792	3700
2746	5795	3698
2747	5796	3695
2748	5798	3693
2749	5800	3691
2750	5802	3688
2751	5804	3686
2752	5805	3684
2753	5807	3681
2754	5809	3679
2755	5811	3677
2756	5813	3675
2757	5815	3673
2758	5817	3670
2759	5819	3668
2760	5821	3666
2761	5822	3663
2762	5824	3661
2763	5826	3659
2764	5828	3657
2765	5830	3654
2766	5832	3653
2767	5834	3650
2768	5836	3648
2769	5838	3646
2770	5840	3644
2771	5842	3642
2772	5844	3639
2773	5845	3637
2774	5848	3635
2775	5849	3633
2776	5851	3630
2777	5853	3628
2778	5855	3626
2779	5857	3624
2780	5859	3621
2781	5861	3619
2782	5863	3617
2783	5865	3615
2784	5868	3613
2785	5870	3611
2786	5872	3609
2787	5874	3607
2788	5877	3605
2789	5878	3603
2790	5881	3601
2791	5883	3599
2792	5885	3596
2793	5887	3594
2794	5889	3592
2795	5890	3590
2796	5892	3587
2797	5894	3585
2798	5896	3583
2799	5898	3581
2800	5900	3578
2801	5902	3576
2802	5904	3574
2803	5906	3572
2804	5908	3570
2805	5910	3568
2806	5912	3565
2807	5914	3563
2808	5916	3561
2809	5918	3559
2810	5920	3557
2811	5922	3554
2812	5924	3553
2813	5926	3550
2814	5928	3548
2815	5930	3546
2816	5931	3543
2817	5934	3541
2818	5936	3539
2819	5937	3537
2820	5939	3535
2821	5941	3532
2822	5943	3530
2823	5945	3528
2824	5947	3526
2825	5949	3524
2826	5952	3522
2827	5953	3520
2828	5956	3518
2829	5958	3515
2830	5959	3513
2831	5961	3511
2832	5963	3509
2833	5965	3506
2834	5967	3504
2835	5969	3502
2836	5970	3500
2837	5973	3497
2838	5975	3495
2839	5977	3493
2840	5979	3491
2841	5980	3489
2842	5982	3486
2843	5984	3484
2844	5986	3482
2845	5988	3480
2846	5990	3478
2847	5992	3475
2848	5994	3473
2849	5995	3471
2850	5998	3469
2851	6000	3467
2852	6002	3465
2853	6004	3463
2854	6006	3460
2855	6008	3458
2856	6010	3456
2857	6012	3454
2858	6014	3452
2859	6016	3449
2860	6017	3447
2861	6019	3445
2862	6021	3442
2863	6024	3441
2864	6026	3439
2865	6028	3437
2866	6030	3434
2867	6032	3432
2868	6034	3430
2869	6036	3428
2870	6038	3425
2871	6040	3423
2872	6041	3421
2873	6043	3419
2874	6045	3417
2875	6047	3414
2876	6049	3412
2877	6051	3410
2878	6052	3408
2879	6054	3405
2880	6056	3403
2881	6058	3401
2882	6060	3399
2883	6062	3397
2884	6065	3395
2885	6067	3393
2886	6068	3390
2887	6070	3388
2888	6072	3386
2889	6074	3383
2890	6076	3381
2891	6078	3379
2892	6080	3377
2893	6082	3375
2894	6084	3373
2895	6086	3371
2896	6088	3368
2897	6090	3366
2898	6092	3364
2899	6094	3362
2900	6096	3360
2901	6098	3358
2902	6100	3355
2903	6102	3353
2904	6103	3351
2905	6105	3349
2906	6107	3347
2907	6109	3344
2908	6111	3342
2909	6113	3340
2910	6115	3338
2911	6117	3336
2912	6119	3334
2913	6121	3331
2914	6123	3329
2915	6125	3327
2916	6127	3325
2917	6129	3323
2918	6131	3320
2919	6133	3318
2920	6135	3316
2921	6137	3314
2922	6139	3312
2923	6142	3310
2924	6144	3308
2925	6146	3306
2926	6148	3304
2927	6150	3301
2928	6152	3299
2929	6153	3297
2930	6156	3295
2931	6158	3293
2932	6160	3291
2933	6162	3289
2934	6164	3286
2935	6165	3284
2936	6168	3282
2937	6169	3280
2938	6171	3278
2939	6173	3275
2940	6175	3273
2941	6176	3271
2942	6178	3268
2943	6180	3266
2944	6181	3264
2945	6184	3262
2946	6185	3259
2947	6188	3257
2948	6189	3255
2949	6191	3253
2950	6193	3250
2951	6194	3248
2952	6196	3246
2953	6198	3244
2954	6200	3242
2955	6203	3240
2956	6205	3238
2957	6208	3236
2958	6210	3234
2959	6212	3232
2960	6214	3229
2961	6216	3227
2962	6218	3225
2963	6220	3223
2964	6222	3221
2965	6225	3219
2966	6227	3217
2967	6228	3215
2968	6230	3213
2969	6232	3210
2970	6234	3208
2971	6236	3206
2972	6238	3204
2973	6240	3201
2974	6241	3199
2975	6243	3197
2976	6245	3195
2977	6247	3192
2978	6249	3190
2979	6251	3188
2980	6253	3186
2981	6255	3184
2982	6258	3182
2983	6260	3180
2984	6262	3178
2985	6263	3175
2986	6265	3173
2987	6267	3171
2988	6269	3169
2989	6271	3167
2990	6273	3164
2991	6275	3162
2992	6276	3160
2993	6278	3158
2994	6280	3156
2995	6282	3153
2996	6284	3151
2997	6286	3149
2998	6288	3147
2999	6291	3145
3000	6293	3143
3001	6295	3141
3002	6297	3139
3003	6299	3136
3004	6300	3134
3005	6302	3132
3006	6303	3129
3007	6305	3127
3008	6307	3125
3009	6309	3123
3010	6311	3121
3011	6313	3119
3012	6315	3116
3013	6317	3114
3014	6319	3112
3015	6320	3110
3016	6322	3107
3017	6324	3105
3018	6326	3103
3019	6328	3101
3020	6330	3099
3021	6332	3096
3022	6334	3094
3023	6335	3092
3024	6337	3090
3025	6339	3088
3026	6341	3085
3027	6342	3083
3028	6345	3081
3029	6347	3079
3030	6349	3077
3031	6351	3075
3032	6352	3072
3033	6354	3070
3034	6356	3068
3035	6358	3066
3036	6359	3063
3037	6361	3061
3038	6363	3059
3039	6365	3057
3040	6367	3054
3041	6369	3052
3042	6370	3050
3043	6373	3048
3044	6375	3046
3045	6378	3044
3046	6380	3042
3047	6381	3040
3048	6383	3037
3049	6385	3035
3050	6387	3033
3051	6389	3031
3052	6391	3029
3053	6393	3027
3054	6395	3025
3055	6397	3022
3056	6399	3020
3057	6401	3018
3058	6404	3016
3059	6406	3014
3060	6408	3012
3061	6410	3010
3062	6412	3008
3063	6414	3006
3064	6416	3004
3065	6418	3002
3066	6420	3000
3067	6422	2997
3068	6425	2996
3069	6428	2994
3070	6429	2991
3071	6431	2989
3072	6433	2987
3073	6435	2985
3074	6437	2983
3075	6439	2980
3076	6440	2978
3077	6442	2976
3078	6444	2974
3079	6447	2972
3080	6449	2970
3081	6450	2967
3082	6452	2965
3083	6454	2963
3084	6456	2961
3085	6458	2959
3086	6460	2957
3087	6461	2954
3088	6463	2952
3089	6465	2950
3090	6467	2948
3091	6469	2946
3092	6471	2943
3093	6473	2941
3094	6475	2939
3095	6476	2937
3096	6478	2935
3097	6481	2933
3098	6482	2930
3099	6484	2928
3100	6486	2926
3101	6489	2924
3102	6490	2922
3103	6492	2920
3104	6494	2917
3105	6496	2915
3106	6498	2913
3107	6500	2911
3108	6502	2909
3109	6504	2907
3110	6506	2905
3111	6508	2902
3112	6510	2900
3113	6512	2898
3114	6513	2896
3115	6515	2893
3116	6517	2891
3117	6518	2889
3118	6520	2887
3119	6522	2884
3120	6524	2882
3121	6526	2880
3122	6528	2878
3123	6530	2876
3124	6532	2874
3125	6534	2872
3126	6536	2870
3127	6538	2867
3128	6540	2865
3129	6542	2863
3130	6544	2861
3131	6546	2859
3132	6547	2857
3133	6549	2854
3134	6551	2852
3135	6553	2850
3136	6555	2848
3137	6557	2846
3138	6559	2844
3139	6561	2842
3140	6563	2839
3141	6565	2837
3142	6567	2835
3143	6569	2833
3144	6571	2831
3145	6573	2829
3146	6575	2826
3147	6577	2825
3148	6580	2823
3149	6582	2820
3150	6583	2818
3151	6586	2816
3152	6588	2814
3153	6589	2812
3154	6591	2810
3155	6593	2807
3156	6595	2805
3157	6597	2803
3158	6599	2801
3159	6601	2799
3160	6603	2797
3161	6604	2794
3162	6606	2792
3163	6608	2790
3164	6610	2788
3165	6613	2786
3166	6616	2784
3167	6618	2782
3168	6620	2780
3169	6622	2778
3170	6624	2776
3171	6626	2774
3172	6627	2771
3173	6629	2769
3174	6631	2767
3175	6633	2765
3176	6634	2762
3177	6637	2760
3178	6638	2758
3179	6641	2756
3180	6643	2754
3181	6645	2752
3182	6647	2750
3183	6649	2748
3184	6651	2746
3185	6653	2744
3186	6655	2741
3187	6657	2739
3188	6659	2737
3189	6661	2735
3190	6662	2733
3191	6665	2731
3192	6667	2729
3193	6669	2727
3194	6671	2724
3195	6673	2722
3196	6675	2720
3197	6677	2718
3198	6679	2716
3199	6681	2714
3200	6683	2712
3201	6685	2710
3202	6687	2707
3203	6689	2705
3204	6691	2703
3205	6694	2701
3206	6696	2699
3207	6698	2697
3208	6699	2695
3209	6701	2693
3210	6703	2691
3211	6705	2688
3212	6707	2686
3213	6709	2684
3214	6710	2682
3215	6712	2680
3216	6714	2677
3217	6717	2676
3218	6719	2674
3219	6721	2671
3220	6723	2669
3221	6725	2667
3222	6727	2665
3223	6729	2663
3224	6731	2661
3225	6734	2659
3226	6736	2657
3227	6738	2655
3228	6740	2653
3229	6742	2650
3230	6744	2648
3231	6746	2646
3232	6748	2644
3233	6750	2642
3234	6752	2640
3235	6755	2638
3236	6757	2636
3237	6759	2634
3238	6762	2632
3239	6764	2630
3240	6767	2628
3241	6769	2626
3242	6771	2624
3243	6773	2622
3244	6775	2620
3245	6777	2618
3246	6780	2616
3247	6783	2614
3248	6785	2612
3249	6787	2610
3250	6789	2608
3251	6793	2606
3252	6796	2605
3253	6797	2602
3254	6799	2600
3255	6801	2598
3256	6803	2596
3257	6805	2594
3258	6807	2592
3259	6808	2589
3260	6810	2587
3261	6812	2585
