iter	RMSE
1666	7864.274201
1667	7861.588273
1668	7856.692037
1669	7854.620872
1670	7853.937639
1671	7849.600952
1672	7846.16749
1673	7840.496671
1674	7836.697659
1675	7834.958912
1676	7830.803759
1677	7828.32035
1678	7824.890577
1679	7820.437569
1680	7817.89432
1681	7816.087884
1682	7811.613362
1683	7807.362892
1684	7802.396935
1685	7798.544092
1686	7794.911746
1687	7793.212168
1688	7789.249133
1689	7785.684479
1690	7782.317918
1691	7778.186099
1692	7773.401661
1693	7769.500048
1694	7765.495541
1695	7762.544055
1696	7758.22601
1697	7755.192018
1698	7753.718594
1699	7750.504745
1700	7748.020829
1701	7747.059322
1702	7745.69506
1703	7742.29645
1704	7739.643625
1705	7735.702625
1706	7729.460347
1707	7722.954176
1708	7719.648839
1709	7716.278376
1710	7714.075668
1711	7709.246194
1712	7705.720612
1713	7703.939446
1714	7701.360363
1715	7697.001337
1716	7693.788397
1717	7689.900816
1718	7684.58544
1719	7682.706699
1720	7677.960923
1721	7676.444881
1722	7670.946915
1723	7669.51779
1724	7666.390482
1725	7662.368738
1726	7661.907303
1727	7658.194358
1728	7655.708151
1729	7650.445987
1730	7648.947175
1731	7642.376723
1732	7640.241235
1733	7636.668668
1734	7632.259307
1735	7628.579612
1736	7624.527479
1737	7621.698769
1738	7616.734067
1739	7610.760348
1740	7609.588471
1741	7605.300191
1742	7602.631524
1743	7601.172031
1744	7595.721616
1745	7592.407411
1746	7589.035987
1747	7585.638331
1748	7581.001537
1749	7576.273878
1750	7572.457135
1751	7570.027357
1752	7567.479314
1753	7564.130757
1754	7559.359859
1755	7556.651672
1756	7552.022451
1757	7546.223187
1758	7544.633879
1759	7541.377258
1760	7539.051555
1761	7535.919265
1762	7532.164038
1763	7528.902038
1764	7527.25184
1765	7523.654676
1766	7517.155793
1767	7513.753455
1768	7508.195258
1769	7504.666195
1770	7502.660736
1771	7499.413261
1772	7496.078704
1773	7492.923337
1774	7488.135054
1775	7484.322464
1776	7481.792349
1777	7475.558439
1778	7471.070638
1779	7469.710952
1780	7465.701467
1781	7463.302852
1782	7461.163678
1783	7458.723794
1784	7455.568499
1785	7451.23345
1786	7445.775121
1787	7440.232041
1788	7435.572163
1789	7431.087462
1790	7427.06689
1791	7422.241555
1792	7420.365015
1793	7416.49699
1794	7413.380298
1795	7409.97843
1796	7406.650893
1797	7401.239107
1798	7398.501668
1799	7395.445705
1800	7393.767184
1801	7388.546458
1802	7385.928007
1803	7382.017665
1804	7379.558737
1805	7375.783136
1806	7371.726749
1807	7367.30652
1808	7363.642847
1809	7361.128882
1810	7357.893734
1811	7356.106969
1812	7354.145184
1813	7353.72923
1814	7351.073647
1815	7348.877873
1816	7345.669887
1817	7342.384527
1818	7341.661694
1819	7338.132521
1820	7335.313058
1821	7332.569916
1822	7330.31202
1823	7329.246399
1824	7324.580898
1825	7321.150336
1826	7318.404086
1827	7315.02826
1828	7313.049999
1829	7312.468646
1830	7307.387404
1831	7302.985114
1832	7300.835162
1833	7300.111059
1834	7296.008985
1835	7291.768228
1836	7288.705931
1837	7284.376165
1838	7278.120606
1839	7274.73112
1840	7266.270382
1841	7258.936352
1842	7256.947703
1843	7253.205863
1844	7251.103719
1845	7246.808255
1846	7245.949105
1847	7241.770572
1848	7239.621269
1849	7235.651616
1850	7232.337456
1851	7228.698937
1852	7224.429259
1853	7220.592163
1854	7217.53899
1855	7215.48906
1856	7211.692164
1857	7210.164565
1858	7208.701411
1859	7203.233898
1860	7199.786876
1861	7199.004022
1862	7194.408146
1863	7192.235395
1864	7189.6778
1865	7183.018698
1866	7178.847656
1867	7176.335847
1868	7173.933441
1869	7170.640473
1870	7166.428283
1871	7163.97599
1872	7160.650414
1873	7155.911945
1874	7152.992593
1875	7149.323122
1876	7146.710948
1877	7144.6232
1878	7139.715611
1879	7137.842554
1880	7133.964632
1881	7130.630905
1882	7126.45411
1883	7122.026067
1884	7118.981402
1885	7118.667208
1886	7116.038778
1887	7113.56298
1888	7110.343907
1889	7106.519138
1890	7102.706947
1891	7099.869523
1892	7097.053427
1893	7094.668606
1894	7090.966101
1895	7090.392189
1896	7088.590906
1897	7084.345626
1898	7081.694726
1899	7078.812236
1900	7075.270573
1901	7070.80893
1902	7069.444624
1903	7065.832612
1904	7062.143385
1905	7060.279755
1906	7057.548854
1907	7054.571562
1908	7049.890088
1909	7047.096458
1910	7044.726246
1911	7042.093245
1912	7039.556866
1913	7036.544801
1914	7034.102461
1915	7031.085067
1916	7028.778662
1917	7024.992478
1918	7023.229066
1919	7018.137722
1920	7015.017682
1921	7010.652891
1922	7006.714912
1923	7006.159034
1924	7004.403676
1925	7003.265028
1926	7001.188588
1927	6998.831888
1928	6995.369996
1929	6991.924676
1930	6988.13295
1931	6982.445747
1932	6978.528936
1933	6977.780058
1934	6974.801989
1935	6973.205568
1936	6969.536433
1937	6967.744241
1938	6965.208318
1939	6962.217176
1940	6959.030463
1941	6954.697044
1942	6953.099162
1943	6948.176613
1944	6945.914325
1945	6941.818978
1946	6938.050514
1947	6931.440454
1948	6928.10812
1949	6926.633842
1950	6922.023756
1951	6918.760805
1952	6913.889143
1953	6912.111339
1954	6909.864219
1955	6907.357152
1956	6905.393921
1957	6903.92542
1958	6899.931627
1959	6897.490784
1960	6892.849781
1961	6889.120415
1962	6886.370497
1963	6882.964048
1964	6878.597748
1965	6877.238508
1966	6875.80923
1967	6872.292042
1968	6869.135145
1969	6865.909099
1970	6862.954187
1971	6859.200169
1972	6854.078251
1973	6851.150321
1974	6847.685348
1975	6846.154731
1976	6842.724331
1977	6841.262416
1978	6839.281623
1979	6838.429465
1980	6834.113287
1981	6833.634662
1982	6831.408304
1983	6827.910036
1984	6825.007544
1985	6822.824262
1986	6817.410859
1987	6814.239767
1988	6810.428695
1989	6807.858813
1990	6804.035352
1991	6801.901713
1992	6798.498682
1993	6795.308713
1994	6790.510917
1995	6788.693152
1996	6785.410698
1997	6782.761224
1998	6779.374482
1999	6778.128797
2000	6774.819548
2001	6771.184346
2002	6767.674093
2003	6764.588366
2004	6761.644823
2005	6757.739613
2006	6755.152708
2007	6752.510104
2008	6749.004701
2009	6746.256158
2010	6742.66466
2011	6738.768763
2012	6735.441008
2013	6733.184414
2014	6730.368992
2015	6728.6128
2016	6723.917541
2017	6721.645066
2018	6718.154829
2019	6713.899821
2020	6711.585355
2021	6709.462179
2022	6707.877753
2023	6705.526556
2024	6703.293531
2025	6699.777421
2026	6695.111753
2027	6691.953129
2028	6689.999067
2029	6685.260687
2030	6682.862463
2031	6681.147464
2032	6676.98992
2033	6674.345435
2034	6670.689834
2035	6667.644701
2036	6665.945892
2037	6663.506995
2038	6660.612909
2039	6658.63456
2040	6655.041656
2041	6653.124473
2042	6650.171789
2043	6648.290291
2044	6646.26601
2045	6645.434045
2046	6642.756594
2047	6640.265929
2048	6637.180836
2049	6633.445485
2050	6631.851897
2051	6627.606468
2052	6625.616742
2053	6620.389621
2054	6615.634763
2055	6612.046485
2056	6609.441422
2057	6605.310856
2058	6601.627027
2059	6600.226588
2060	6598.086461
2061	6595.748967
2062	6592.445264
2063	6588.108629
2064	6584.400625
2065	6581.509636
2066	6579.247439
2067	6574.62056
2068	6571.895721
2069	6570.28888
2070	6568.376023
2071	6565.516482
2072	6562.154658
2073	6558.927589
2074	6555.092803
2075	6553.632602
2076	6549.388754
2077	6549.099017
2078	6545.1897
2079	6544.667921
2080	6541.209208
2081	6539.38416
2082	6537.72626
2083	6534.337963
2084	6529.971401
2085	6528.916286
2086	6526.029445
2087	6525.217775
2088	6524.894426
2089	6522.453182
2090	6519.234104
2091	6515.298443
2092	6513.532042
2093	6508.166753
2094	6507.92435
2095	6503.904947
2096	6501.16644
2097	6498.36498
2098	6494.399607
2099	6488.620738
2100	6488.403678
2101	6485.293056
2102	6483.861638
2103	6481.668154
2104	6478.062613
2105	6474.01739
2106	6470.201201
2107	6468.281391
2108	6464.955633
2109	6462.844443
2110	6461.718075
2111	6459.56279
2112	6456.146982
2113	6454.295091
2114	6449.755651
2115	6444.330006
2116	6442.366932
2117	6438.456383
2118	6436.391747
2119	6436.162543
2120	6433.792428
2121	6428.80608
2122	6426.857857
2123	6424.717652
2124	6421.855558
2125	6418.426869
2126	6414.451662
2127	6412.089164
2128	6410.703114
2129	6407.597133
2130	6405.371863
2131	6402.363313
2132	6400.272793
2133	6396.641288
2134	6395.128501
2135	6391.715679
2136	6388.367609
2137	6384.994813
2138	6384.307157
2139	6380.744589
2140	6378.136976
2141	6375.000017
2142	6371.620054
2143	6370.101016
2144	6368.17927
2145	6365.275166
2146	6361.524284
2147	6359.217587
2148	6356.265356
2149	6353.156171
2150	6350.39112
2151	6346.514546
2152	6344.99389
2153	6343.123798
2154	6341.520062
2155	6340.274362
2156	6335.875321
2157	6334.350505
2158	6332.047813
2159	6328.964852
2160	6326.704857
2161	6322.254315
2162	6319.969545
2163	6318.621099
2164	6316.39647
2165	6314.48619
2166	6312.667307
2167	6307.782169
2168	6304.864441
2169	6304.463926
2170	6301.648172
2171	6298.488249
2172	6294.538627
2173	6291.498095
2174	6289.953433
2175	6285.145345
2176	6281.846165
2177	6279.155262
2178	6276.865494
2179	6272.294693
2180	6268.418731
2181	6266.942156
2182	6263.840643
2183	6261.868464
2184	6255.595755
2185	6253.307162
2186	6251.192255
2187	6247.715324
2188	6245.405897
2189	6242.963415
2190	6239.40779
2191	6236.237013
2192	6232.576228
2193	6229.245994
2194	6224.346505
2195	6221.970218
2196	6219.363222
2197	6216.506319
2198	6214.189656
2199	6211.163827
2200	6207.289107
2201	6205.176382
2202	6204.90283
2203	6202.886377
2204	6201.324725
2205	6199.080498
2206	6197.456184
2207	6194.162893
2208	6191.148727
2209	6187.201843
2210	6184.988088
2211	6182.647807
2212	6180.218869
2213	6178.175837
2214	6176.701238
2215	6173.56188
2216	6170.534563
2217	6167.207854
2218	6162.726435
2219	6160.224969
2220	6156.167703
2221	6152.554333
2222	6151.174417
2223	6150.047995
2224	6147.168877
2225	6144.214682
2226	6141.609532
2227	6139.509031
2228	6137.232935
2229	6134.905792
2230	6130.703756
2231	6126.990121
2232	6123.863344
2233	6120.041989
2234	6116.659938
2235	6114.97208
2236	6111.216467
2237	6109.749162
2238	6108.789204
2239	6106.992046
2240	6106.103713
2241	6103.612604
2242	6100.655222
2243	6098.756425
2244	6095.619358
2245	6092.157178
2246	6089.336401
2247	6086.74524
2248	6084.664441
2249	6082.308948
2250	6080.076554
2251	6078.109938
2252	6075.61458
2253	6073.090111
2254	6070.796684
2255	6068.706586
2256	6065.550981
2257	6061.80797
2258	6058.571395
2259	6058.250171
2260	6055.638848
2261	6053.008661
2262	6048.450151
2263	6046.481763
2264	6045.181743
2265	6043.257739
2266	6041.310518
2267	6035.191621
2268	6033.325726
2269	6030.481341
2270	6027.550267
2271	6025.530438
2272	6023.304085
2273	6018.338917
2274	6017.282473
2275	6013.961067
2276	6010.436524
2277	6007.858617
2278	6007.064026
2279	6004.746953
2280	6002.724148
2281	5997.44168
2282	5996.25857
2283	5992.620281
2284	5989.383948
2285	5986.636345
2286	5983.415872
2287	5981.003395
2288	5979.026189
2289	5976.363938
2290	5972.67202
2291	5970.212122
2292	5969.228043
2293	5965.875737
2294	5963.58189
2295	5961.529639
2296	5959.517268
2297	5956.662392
2298	5955.016593
2299	5951.986442
2300	5948.766018
2301	5945.749744
2302	5943.673229
2303	5939.744084
2304	5937.836554
2305	5936.69043
2306	5932.094923
2307	5929.894964
2308	5926.35965
2309	5920.955176
2310	5918.591473
2311	5913.491361
2312	5910.672661
2313	5908.258748
2314	5906.454395
2315	5902.091401
2316	5899.015846
2317	5898.038953
2318	5896.76294
2319	5894.317538
2320	5892.817431
2321	5890.563619
2322	5888.661211
2323	5885.856653
2324	5884.46248
2325	5881.517368
2326	5878.070096
2327	5875.915219
2328	5872.44131
2329	5871.548648
2330	5868.164439
2331	5866.200086
2332	5866.024488
2333	5863.226358
2334	5861.997338
2335	5859.148621
2336	5857.810277
2337	5856.007087
2338	5853.64523
2339	5851.469208
2340	5848.852033
2341	5846.901297
2342	5842.979921
2343	5839.860645
2344	5836.852347
2345	5833.546258
2346	5831.121262
2347	5828.119267
2348	5824.972515
2349	5823.151971
2350	5820.480709
2351	5818.837428
2352	5814.489725
2353	5812.690754
2354	5809.292147
2355	5807.524906
2356	5804.870673
2357	5803.059033
2358	5801.034752
2359	5798.880974
2360	5796.471083
2361	5793.954916
2362	5790.273412
2363	5787.399768
2364	5784.419018
2365	5783.115466
2366	5780.073533
2367	5777.524164
2368	5775.697179
2369	5771.767898
2370	5768.953747
2371	5766.692683
2372	5765.204958
2373	5762.407893
2374	5760.634696
2375	5759.303745
2376	5757.449593
2377	5754.692071
2378	5752.032316
2379	5749.192159
2380	5747.645764
2381	5745.55297
2382	5742.095684
2383	5740.878193
2384	5737.97998
2385	5734.866379
2386	5731.983083
2387	5727.732214
2388	5725.01011
2389	5721.738048
2390	5719.186458
2391	5716.134794
2392	5713.160585
2393	5710.685784
2394	5708.992064
2395	5706.767276
2396	5705.567351
2397	5701.493968
2398	5699.207591
2399	5696.906981
2400	5695.024572
2401	5692.553586
2402	5691.312054
2403	5688.581321
2404	5686.533584
2405	5684.780909
2406	5681.225537
2407	5678.909798
2408	5677.760707
2409	5674.009457
2410	5671.480716
2411	5668.837051
2412	5667.692581
2413	5667.075758
2414	5665.641488
2415	5662.9223
2416	5660.609941
2417	5658.715591
2418	5657.678419
2419	5653.530615
2420	5650.765207
2421	5648.695657
2422	5646.196988
2423	5644.352392
2424	5643.24132
2425	5639.724207
2426	5636.435685
2427	5634.23589
2428	5629.531729
2429	5629.301134
2430	5627.127715
2431	5623.053771
2432	5619.191287
2433	5616.450965
2434	5613.92466
2435	5611.111557
2436	5608.163474
2437	5605.227173
2438	5602.903108
2439	5599.975604
2440	5595.750725
2441	5592.958026
2442	5589.698852
2443	5587.832696
2444	5585.150618
2445	5582.4257
2446	5581.030128
2447	5576.09269
2448	5572.410247
2449	5568.187119
2450	5565.800746
2451	5564.046649
2452	5560.963016
2453	5558.171515
2454	5557.859327
2455	5556.144602
2456	5554.042335
2457	5552.758301
2458	5551.753034
2459	5549.827872
2460	5548.268102
2461	5546.813213
2462	5546.529519
2463	5544.759474
2464	5543.843584
2465	5538.172447
2466	5534.989074
2467	5534.763247
2468	5531.23396
2469	5528.750612
2470	5525.880802
2471	5525.271118
2472	5521.92103
2473	5518.707953
2474	5517.66014
2475	5516.585742
2476	5514.464254
2477	5512.588949
2478	5511.64503
2479	5509.606562
2480	5507.362663
2481	5504.12476
2482	5501.505034
2483	5499.705002
2484	5496.349988
2485	5493.965885
2486	5491.1479
2487	5487.781576
2488	5486.055998
2489	5482.285038
2490	5479.87683
2491	5476.822341
2492	5474.527551
2493	5470.928823
2494	5468.015679
2495	5466.598124
2496	5463.747587
2497	5462.071813
2498	5459.476234
2499	5457.61868
2500	5454.871841
2501	5451.780364
2502	5449.003559
2503	5448.180616
2504	5444.15745
2505	5441.700488
2506	5439.226337
2507	5437.682066
2508	5434.335209
2509	5432.756861
2510	5428.560476
2511	5426.448035
2512	5422.78219
2513	5420.410694
2514	5418.289772
2515	5414.732023
2516	5412.812623
2517	5409.50118
2518	5407.684597
2519	5404.224245
2520	5402.007892
2521	5400.72252
2522	5398.664068
2523	5396.106251
2524	5395.090402
2525	5391.755754
2526	5389.802762
2527	5388.264196
2528	5384.501572
2529	5383.142755
2530	5381.124907
2531	5379.443118
2532	5378.048239
2533	5374.846882
2534	5371.183288
2535	5369.781571
2536	5368.213142
2537	5366.044501
2538	5364.621235
2539	5361.751389
2540	5359.312659
2541	5357.049505
2542	5354.869114
2543	5353.059407
2544	5350.766873
2545	5348.951931
2546	5346.038237
2547	5343.597028
2548	5341.371516
2549	5338.911357
2550	5335.843065
2551	5334.454841
2552	5332.777118
2553	5329.807957
2554	5328.403001
2555	5325.986347
2556	5325.246593
2557	5322.410393
2558	5321.122213
2559	5319.884001
2560	5317.019467
2561	5314.595261
2562	5312.262572
2563	5310.740462
2564	5307.357135
2565	5305.38407
2566	5303.581676
2567	5301.418706
2568	5299.039999
2569	5295.578326
2570	5294.634179
2571	5293.410569
2572	5289.150243
2573	5286.080372
2574	5282.93894
2575	5280.091293
2576	5276.732814
2577	5274.606913
2578	5273.593851
2579	5272.83958
2580	5270.641045
2581	5268.893772
2582	5265.813163
2583	5263.91445
2584	5261.65577
2585	5259.086123
2586	5257.341736
2587	5256.119058
2588	5253.480597
2589	5250.357645
2590	5249.483578
2591	5248.546574
2592	5246.060189
2593	5243.426232
2594	5242.24147
2595	5239.394046
2596	5237.826686
2597	5236.707028
2598	5234.763602
2599	5233.29022
2600	5231.872034
2601	5229.739604
2602	5228.10589
2603	5225.611966
2604	5224.967781
2605	5222.820027
2606	5220.95342
2607	5218.992303
2608	5218.407825
2609	5215.017959
2610	5214.717267
2611	5213.284262
2612	5213.096761
2613	5209.803465
2614	5206.613749
2615	5204.35221
2616	5203.827848
2617	5201.778192
2618	5199.677497
2619	5197.761126
2620	5193.65301
2621	5189.840025
2622	5187.174107
2623	5186.170421
2624	5184.29319
2625	5182.861576
2626	5182.06921
2627	5178.699749
2628	5178.096597
2629	5175.647274
2630	5173.358394
2631	5171.250387
2632	5169.831651
2633	5168.176761
2634	5167.102709
2635	5165.323119
2636	5163.142209
2637	5161.038763
2638	5158.396492
2639	5156.625272
2640	5154.755568
2641	5153.415853
2642	5150.778109
2643	5148.376127
2644	5145.58503
2645	5144.983069
2646	5143.850778
2647	5140.161048
2648	5138.128123
2649	5135.745764
2650	5134.143187
2651	5132.815019
2652	5130.186928
2653	5127.613039
2654	5124.705716
2655	5121.759771
2656	5120.224624
2657	5116.974016
2658	5115.463244
2659	5114.041886
2660	5111.878154
2661	5111.264733
2662	5108.056974
2663	5105.660343
2664	5104.119206
2665	5102.407303
2666	5098.700079
2667	5097.005513
2668	5094.368844
2669	5093.306685
2670	5091.070025
2671	5089.799004
2672	5087.344374
2673	5085.911438
2674	5084.962719
2675	5083.827113
2676	5081.31855
2677	5079.991215
2678	5078.617877
2679	5076.63049
2680	5075.285836
2681	5072.710729
2682	5071.27399
2683	5069.549913
2684	5066.673563
2685	5065.415536
2686	5063.206201
2687	5060.642243
2688	5059.247075
2689	5057.589962
2690	5055.93008
2691	5054.614439
2692	5053.196976
2693	5051.514031
2694	5049.643998
2695	5047.066006
2696	5042.774183
2697	5041.742111
2698	5038.982724
2699	5037.174094
2700	5035.847186
2701	5033.998425
2702	5033.130487
2703	5030.797337
2704	5028.72069
2705	5025.709469
2706	5022.78276
2707	5021.616224
2708	5019.407574
2709	5018.57283
2710	5016.688674
2711	5013.515099
2712	5011.985393
2713	5009.449749
2714	5006.355593
2715	5004.463966
2716	5002.699743
2717	5001.92933
2718	4997.808444
2719	4995.625458
2720	4993.187114
2721	4991.376623
2722	4989.302327
2723	4986.504027
2724	4982.981021
2725	4981.55004
2726	4979.485205
2727	4977.549828
2728	4975.829568
2729	4975.399998
2730	4971.710958
2731	4969.32874
2732	4966.997086
2733	4964.688572
2734	4964.19673
2735	4961.57189
2736	4958.586721
2737	4957.520374
2738	4954.486689
2739	4952.713615
2740	4950.746091
2741	4949.388087
2742	4948.192051
2743	4945.481088
2744	4944.118758
2745	4942.55696
2746	4941.680538
2747	4938.69563
2748	4935.508257
2749	4933.904608
2750	4930.83766
2751	4928.091714
2752	4926.389881
2753	4922.648199
2754	4919.974256
2755	4918.012363
2756	4916.279246
2757	4915.576761
2758	4913.707645
2759	4912.345903
2760	4910.256591
2761	4908.483953
2762	4906.411878
2763	4904.088179
2764	4901.581087
2765	4898.972214
2766	4894.596878
2767	4893.110014
2768	4892.388719
2769	4891.321286
2770	4888.612125
2771	4887.650423
2772	4885.115511
2773	4881.786016
2774	4879.928379
2775	4877.984002
2776	4875.749557
2777	4872.393279
2778	4871.777922
2779	4869.716791
2780	4868.253259
2781	4865.813956
2782	4865.195483
2783	4862.751283
2784	4860.110351
2785	4858.552066
2786	4856.770476
2787	4855.771344
2788	4852.964316
2789	4851.465611
2790	4848.906563
2791	4846.469556
2792	4844.380544
2793	4841.67524
2794	4840.567571
2795	4839.566219
2796	4838.801015
2797	4836.84293
2798	4835.122507
2799	4832.976249
2800	4831.114348
2801	4828.232742
2802	4827.151386
2803	4824.273313
2804	4823.270872
2805	4819.587509
2806	4817.075349
2807	4814.180093
2808	4813.02198
2809	4810.95218
2810	4809.578613
2811	4806.92526
2812	4804.108193
2813	4801.916377
2814	4801.604651
2815	4799.36225
2816	4797.812232
2817	4795.795714
2818	4793.173551
2819	4789.887715
2820	4788.85799
2821	4787.61684
2822	4786.651859
2823	4784.724181
2824	4782.224574
2825	4781.145281
2826	4779.175025
2827	4775.709926
2828	4774.84712
2829	4773.329582
2830	4771.107193
2831	4769.051795
2832	4765.243839
2833	4762.703637
2834	4759.726528
2835	4756.901005
2836	4754.802178
2837	4752.288048
2838	4750.193529
2839	4746.417463
2840	4744.551693
2841	4742.771963
2842	4740.492245
2843	4737.461969
2844	4735.248559
2845	4731.724059
2846	4727.92261
2847	4725.718671
2848	4724.166073
2849	4722.854636
2850	4721.780936
2851	4720.791443
2852	4717.923336
2853	4716.405488
2854	4713.810213
2855	4711.713185
2856	4709.717956
2857	4706.852834
2858	4704.756701
2859	4703.990464
2860	4702.488643
2861	4700.504471
2862	4697.627587
2863	4694.667653
2864	4692.464059
2865	4689.601434
2866	4688.885856
2867	4687.84705
2868	4686.070438
2869	4684.245492
2870	4682.54141
2871	4680.713916
2872	4679.224412
2873	4677.359252
2874	4675.436179
2875	4673.845333
2876	4671.755113
2877	4670.627466
2878	4669.286094
2879	4667.653536
2880	4666.244534
2881	4665.089061
2882	4662.694846
2883	4660.996242
2884	4658.814906
2885	4657.940955
2886	4655.634014
2887	4652.92041
2888	4651.925437
2889	4649.485769
2890	4646.172547
2891	4642.455475
2892	4640.29624
2893	4638.737084
2894	4637.652448
2895	4634.978369
2896	4633.115204
2897	4632.580894
2898	4630.140727
2899	4628.536955
2900	4627.390496
2901	4626.128407
2902	4625.023572
2903	4624.758473
2904	4623.659835
2905	4622.18467
2906	4619.577743
2907	4617.836681
2908	4616.903024
2909	4614.742658
2910	4612.631048
2911	4611.219426
2912	4608.773798
2913	4607.56097
2914	4606.021985
2915	4604.20754
2916	4602.577467
2917	4600.077772
2918	4597.109388
2919	4594.574311
2920	4592.644905
2921	4592.067417
2922	4588.092525
2923	4586.362822
2924	4584.299546
2925	4583.352066
2926	4580.614093
2927	4579.336159
2928	4578.179831
2929	4575.908173
2930	4573.648696
2931	4570.893293
2932	4569.90787
2933	4568.669196
2934	4566.367092
2935	4565.573882
2936	4562.824653
2937	4561.073487
2938	4560.335213
2939	4559.512358
2940	4557.785435
2941	4554.472247
2942	4551.355519
2943	4550.428144
2944	4548.774573
2945	4546.541293
2946	4543.893042
2947	4542.636961
2948	4540.118686
2949	4538.20971
2950	4536.744726
2951	4534.645386
2952	4531.205458
2953	4529.828678
2954	4528.544167
2955	4526.11689
2956	4523.919193
2957	4522.684946
2958	4521.107154
2959	4518.814817
2960	4517.344363
2961	4515.961376
2962	4513.582949
2963	4512.309441
2964	4509.697193
2965	4506.663713
2966	4504.810192
2967	4502.681344
2968	4501.91375
2969	4500.037187
2970	4497.892002
2971	4495.956329
2972	4493.476038
2973	4492.794671
2974	4491.52405
2975	4488.570127
2976	4486.044985
2977	4484.140181
2978	4482.829647
2979	4480.620979
2980	4478.600858
2981	4476.339919
2982	4474.220747
2983	4471.728622
2984	4469.92844
2985	4466.914264
2986	4464.709076
2987	4462.285483
2988	4461.188914
2989	4459.186032
2990	4457.004698
2991	4455.063222
2992	4453.831342
2993	4451.748196
2994	4449.368808
2995	4447.301047
2996	4445.394577
2997	4443.614986
2998	4440.691776
2999	4439.736716
3000	4436.35869
3001	4433.022533
3002	4432.569618
3003	4431.040463
3004	4428.392793
3005	4424.693385
3006	4420.572717
3007	4419.473844
3008	4416.640444
3009	4414.57435
3010	4413.041585
3011	4411.825914
3012	4409.452201
3013	4407.378007
3014	4406.09885
3015	4405.13191
3016	4402.649816
3017	4399.974455
3018	4398.558295
3019	4397.68369
3020	4395.767386
3021	4394.486566
3022	4394.209916
3023	4391.336332
3024	4389.554911
3025	4387.794743
3026	4386.267897
3027	4384.540124
3028	4381.5932
3029	4380.801841
3030	4378.936022
3031	4376.92063
3032	4375.55177
3033	4372.474686
3034	4369.361255
3035	4367.184176
3036	4364.707473
3037	4361.720309
3038	4361.552581
3039	4359.404357
3040	4357.73716
3041	4356.314827
3042	4354.865916
3043	4353.047444
3044	4351.256313
3045	4348.389586
3046	4346.601037
3047	4344.122077
3048	4342.212339
3049	4340.752051
3050	4338.462528
3051	4337.736253
3052	4336.942854
3053	4335.353587
3054	4334.63448
3055	4333.77607
3056	4332.330644
3057	4329.468948
3058	4326.35496
3059	4324.600188
3060	4322.78872
3061	4320.932999
3062	4319.640548
3063	4317.46606
3064	4315.647168
3065	4314.087058
3066	4312.427872
3067	4311.243062
3068	4309.831223
3069	4308.406615
3070	4306.584358
3071	4304.306662
3072	4301.639875
3073	4300.077493
3074	4298.612906
3075	4296.686471
3076	4294.934247
3077	4293.511081
3078	4291.630197
3079	4289.856634
3080	4288.998048
3081	4287.704617
3082	4285.469781
3083	4282.819028
3084	4281.137451
3085	4279.331128
3086	4277.138204
3087	4274.26472
3088	4273.969258
3089	4273.448791
3090	4270.304938
3091	4269.74622
3092	4269.240362
3093	4268.702916
3094	4267.397068
3095	4267.112515
3096	4264.480004
3097	4263.399214
3098	4260.875331
3099	4258.698592
3100	4256.730674
3101	4254.706632
3102	4252.406952
3103	4250.258725
3104	4246.170292
3105	4245.137309
3106	4241.816402
3107	4241.642038
3108	4239.104533
3109	4237.512643
3110	4236.045412
3111	4235.139846
3112	4233.485694
3113	4231.233202
3114	4229.381948
3115	4226.855979
3116	4224.480598
3117	4223.597604
3118	4222.033808
3119	4219.397532
3120	4218.505538
3121	4217.854633
3122	4216.904321
3123	4214.749179
3124	4212.198626
3125	4210.086863
3126	4208.081269
3127	4205.917351
3128	4204.656169
3129	4202.036363
3130	4201.050687
3131	4199.808508
3132	4198.92081
3133	4196.449414
3134	4194.632347
3135	4193.062824
3136	4191.143374
3137	4190.034138
3138	4188.983381
3139	4188.421376
3140	4186.532857
3141	4184.907175
3142	4182.858243
3143	4181.853975
3144	4179.80198
3145	4179.165397
3146	4177.980436
3147	4175.524266
3148	4175.402253
3149	4174.921415
3150	4172.966163
3151	4170.09372
3152	4168.781878
3153	4168.613124
3154	4167.84409
3155	4166.900938
3156	4164.858686
3157	4161.668301
3158	4160.496759
3159	4158.864648
3160	4158.550684
3161	4156.754679
3162	4155.175029
3163	4153.558265
3164	4150.956679
3165	4147.874627
3166	4146.058922
3167	4143.642474
3168	4141.912423
3169	4138.739362
3170	4136.768478
3171	4134.514395
3172	4131.703886
3173	4130.786586
3174	4129.447864
3175	4128.2961
3176	4127.345395
3177	4125.391626
3178	4122.132163
3179	4119.620748
3180	4117.167403
3181	4116.188577
3182	4114.140779
3183	4112.886383
3184	4111.342167
3185	4108.353001
3186	4106.905382
3187	4105.889507
3188	4104.428777
3189	4102.831229
3190	4100.874746
3191	4098.446604
3192	4097.11774
3193	4095.00627
3194	4093.800591
3195	4092.901843
3196	4090.716098
3197	4087.928877
3198	4085.735213
3199	4084.032089
3200	4083.075744
3201	4082.206663
3202	4080.164949
3203	4078.294118
3204	4076.926043
3205	4076.833066
3206	4075.294685
3207	4074.082027
3208	4073.698314
3209	4071.599703
3210	4070.642125
3211	4069.864136
3212	4067.535812
3213	4066.0389
3214	4065.132717
3215	4063.797927
3216	4062.145995
3217	4060.842627
3218	4059.093735
3219	4056.9521
