iter	Passed	Remaining
1712	3763	6122
1713	3765	6120
1714	3767	6118
1715	3769	6115
1716	3771	6113
1717	3773	6110
1718	3775	6108
1719	3777	6106
1720	3779	6103
1721	3781	6101
1722	3784	6098
1723	3786	6096
1724	3788	6093
1725	3789	6090
1726	3791	6087
1727	3793	6084
1728	3795	6082
1729	3797	6080
1730	3799	6077
1731	3802	6076
1732	3804	6074
1733	3806	6072
1734	3807	6068
1735	3809	6066
1736	3811	6063
1737	3814	6061
1738	3816	6059
1739	3818	6057
1740	3820	6054
1741	3822	6052
1742	3824	6049
1743	3826	6046
1744	3828	6043
1745	3830	6041
1746	3832	6039
1747	3834	6037
1748	3836	6035
1749	3838	6032
1750	3840	6029
1751	3842	6027
1752	3844	6024
1753	3846	6022
1754	3848	6019
1755	3850	6016
1756	3852	6013
1757	3853	6011
1758	3855	6008
1759	3857	6005
1760	3859	6002
1761	3861	6000
1762	3863	5997
1763	3865	5995
1764	3867	5993
1765	3869	5991
1766	3871	5988
1767	3873	5985
1768	3875	5982
1769	3877	5980
1770	3879	5978
1771	3881	5975
1772	3883	5972
1773	3884	5969
1774	3887	5967
1775	3888	5964
1776	3890	5961
1777	3892	5958
1778	3894	5956
1779	3896	5953
1780	3898	5951
1781	3900	5948
1782	3902	5946
1783	3904	5943
1784	3905	5940
1785	3907	5937
1786	3909	5935
1787	3912	5933
1788	3914	5931
1789	3915	5928
1790	3917	5925
1791	3919	5922
1792	3921	5920
1793	3923	5917
1794	3925	5915
1795	3927	5912
1796	3929	5910
1797	3931	5907
1798	3933	5905
1799	3935	5902
1800	3936	5899
1801	3939	5897
1802	3941	5895
1803	3943	5893
1804	3945	5891
1805	3947	5888
1806	3949	5886
1807	3951	5883
1808	3953	5880
1809	3955	5878
1810	3957	5876
1811	3959	5873
1812	3961	5870
1813	3963	5868
1814	3965	5865
1815	3966	5863
1816	3968	5860
1817	3970	5858
1818	3972	5855
1819	3975	5853
1820	3977	5851
1821	3979	5848
1822	3981	5846
1823	3983	5844
1824	3985	5841
1825	3987	5839
1826	3989	5836
1827	3991	5834
1828	3993	5831
1829	3995	5828
1830	3997	5826
1831	3999	5824
1832	4000	5821
1833	4002	5818
1834	4005	5816
1835	4007	5814
1836	4009	5812
1837	4011	5809
1838	4012	5806
1839	4014	5804
1840	4016	5801
1841	4018	5798
1842	4020	5795
1843	4022	5793
1844	4024	5791
1845	4026	5789
1846	4028	5786
1847	4030	5783
1848	4032	5780
1849	4034	5778
1850	4036	5776
1851	4038	5774
1852	4041	5772
1853	4042	5769
1854	4044	5767
1855	4046	5764
1856	4048	5762
1857	4050	5759
1858	4052	5757
1859	4054	5754
1860	4056	5752
1861	4058	5750
1862	4060	5747
1863	4062	5744
1864	4064	5742
1865	4065	5739
1866	4067	5736
1867	4069	5734
1868	4071	5732
1869	4074	5729
1870	4076	5727
1871	4077	5724
1872	4080	5722
1873	4082	5720
1874	4083	5717
1875	4085	5714
1876	4088	5713
1877	4090	5711
1878	4092	5708
1879	4094	5706
1880	4096	5703
1881	4098	5701
1882	4100	5698
1883	4102	5696
1884	4104	5693
1885	4106	5691
1886	4108	5689
1887	4110	5687
1888	4112	5684
1889	4114	5681
1890	4116	5679
1891	4119	5677
1892	4121	5675
1893	4123	5673
1894	4124	5670
1895	4126	5667
1896	4129	5665
1897	4131	5663
1898	4133	5661
1899	4136	5660
1900	4138	5657
1901	4140	5656
1902	4142	5653
1903	4145	5651
1904	4146	5648
1905	4148	5646
1906	4150	5643
1907	4152	5641
1908	4154	5639
1909	4157	5637
1910	4159	5634
1911	4161	5632
1912	4163	5629
1913	4165	5627
1914	4167	5625
1915	4168	5622
1916	4170	5619
1917	4172	5616
1918	4173	5613
1919	4176	5611
1920	4177	5608
1921	4179	5606
1922	4181	5603
1923	4183	5601
1924	4185	5598
1925	4187	5596
1926	4189	5593
1927	4191	5591
1928	4193	5589
1929	4194	5586
1930	4196	5583
1931	4198	5580
1932	4200	5578
1933	4202	5575
1934	4204	5573
1935	4206	5570
1936	4208	5568
1937	4210	5566
1938	4212	5563
1939	4214	5561
1940	4216	5559
1941	4218	5556
1942	4220	5554
1943	4222	5551
1944	4224	5549
1945	4226	5546
1946	4227	5543
1947	4230	5541
1948	4232	5539
1949	4234	5537
1950	4235	5534
1951	4237	5531
1952	4240	5529
1953	4242	5527
1954	4244	5525
1955	4246	5522
1956	4248	5520
1957	4250	5518
1958	4252	5515
1959	4254	5513
1960	4256	5510
1961	4258	5508
1962	4260	5506
1963	4262	5504
1964	4264	5501
1965	4265	5498
1966	4267	5495
1967	4269	5493
1968	4271	5490
1969	4273	5488
1970	4275	5486
1971	4277	5483
1972	4280	5481
1973	4282	5479
1974	4284	5477
1975	4286	5474
1976	4288	5472
1977	4290	5470
1978	4292	5467
1979	4293	5464
1980	4295	5462
1981	4297	5460
1982	4299	5457
1983	4301	5454
1984	4303	5452
1985	4305	5449
1986	4306	5447
1987	4308	5444
1988	4310	5441
1989	4312	5439
1990	4314	5437
1991	4316	5434
1992	4317	5431
1993	4320	5429
1994	4321	5426
1995	4323	5424
1996	4325	5421
1997	4328	5419
1998	4329	5417
1999	4331	5414
2000	4333	5412
2001	4335	5409
2002	4337	5407
2003	4339	5405
2004	4342	5403
2005	4344	5401
2006	4345	5398
2007	4348	5396
2008	4349	5393
2009	4351	5390
2010	4353	5387
2011	4355	5385
2012	4357	5383
2013	4359	5381
2014	4361	5378
2015	4363	5376
2016	4365	5374
2017	4367	5372
2018	4369	5369
2019	4372	5368
2020	4374	5366
2021	4377	5364
2022	4379	5361
2023	4381	5360
2024	4383	5358
2025	4385	5355
2026	4387	5353
2027	4389	5350
2028	4391	5348
2029	4394	5346
2030	4396	5344
2031	4398	5341
2032	4400	5340
2033	4402	5338
2034	4405	5335
2035	4407	5334
2036	4409	5331
2037	4411	5329
2038	4413	5327
2039	4415	5324
2040	4417	5321
2041	4419	5319
2042	4421	5317
2043	4423	5315
2044	4426	5313
2045	4428	5311
2046	4430	5309
2047	4432	5306
2048	4435	5305
2049	4437	5303
2050	4439	5301
2051	4441	5298
2052	4444	5297
2053	4446	5295
2054	4449	5293
2055	4451	5291
2056	4453	5289
2057	4456	5287
2058	4458	5285
2059	4460	5282
2060	4462	5280
2061	4464	5278
2062	4466	5275
2063	4468	5273
2064	4471	5272
2065	4473	5270
2066	4475	5267
2067	4477	5265
2068	4479	5263
2069	4482	5261
2070	4484	5259
2071	4486	5257
2072	4488	5255
2073	4491	5253
2074	4493	5251
2075	4495	5248
2076	4497	5246
2077	4499	5244
2078	4501	5242
2079	4504	5240
2080	4506	5238
2081	4507	5235
2082	4509	5232
2083	4511	5230
2084	4513	5228
2085	4515	5225
2086	4518	5223
2087	4520	5221
2088	4522	5219
2089	4524	5217
2090	4526	5214
2091	4528	5212
2092	4530	5210
2093	4532	5207
2094	4535	5206
2095	4537	5203
2096	4539	5201
2097	4541	5199
2098	4542	5196
2099	4544	5193
2100	4546	5191
2101	4548	5189
2102	4551	5187
2103	4553	5185
2104	4555	5183
2105	4557	5180
2106	4559	5178
2107	4561	5175
2108	4563	5173
2109	4565	5171
2110	4567	5169
2111	4569	5166
2112	4571	5164
2113	4573	5161
2114	4575	5159
2115	4577	5156
2116	4578	5154
2117	4580	5151
2118	4583	5149
2119	4585	5147
2120	4587	5144
2121	4588	5142
2122	4590	5139
2123	4592	5137
2124	4594	5134
2125	4595	5131
2126	4597	5129
2127	4600	5127
2128	4602	5125
2129	4604	5122
2130	4606	5120
2131	4607	5117
2132	4609	5114
2133	4611	5112
2134	4613	5110
2135	4615	5108
2136	4617	5105
2137	4618	5102
2138	4621	5100
2139	4622	5098
2140	4624	5095
2141	4626	5093
2142	4629	5091
2143	4631	5088
2144	4632	5086
2145	4635	5084
2146	4637	5082
2147	4638	5079
2148	4640	5076
2149	4642	5074
2150	4644	5072
2151	4647	5070
2152	4649	5068
2153	4651	5065
2154	4653	5063
2155	4654	5060
2156	4656	5058
2157	4658	5056
2158	4660	5053
2159	4662	5051
2160	4664	5048
2161	4666	5046
2162	4667	5043
2163	4669	5040
2164	4671	5038
2165	4673	5036
2166	4675	5033
2167	4678	5031
2168	4679	5029
2169	4681	5027
2170	4683	5024
2171	4685	5022
2172	4687	5019
2173	4689	5017
2174	4691	5015
2175	4693	5012
2176	4695	5010
2177	4698	5008
2178	4699	5006
2179	4701	5003
2180	4704	5001
2181	4706	4999
2182	4708	4997
2183	4711	4995
2184	4713	4993
2185	4714	4991
2186	4716	4988
2187	4718	4986
2188	4720	4983
2189	4722	4981
2190	4724	4979
2191	4726	4977
2192	4729	4975
2193	4731	4972
2194	4733	4970
2195	4734	4967
2196	4737	4965
2197	4738	4963
2198	4740	4960
2199	4743	4958
2200	4745	4956
2201	4747	4954
2202	4749	4951
2203	4751	4949
2204	4753	4947
2205	4755	4945
2206	4757	4942
2207	4759	4940
2208	4761	4938
2209	4763	4935
2210	4764	4932
2211	4766	4930
2212	4768	4928
2213	4770	4925
2214	4772	4923
2215	4774	4920
2216	4776	4918
2217	4778	4916
2218	4779	4913
2219	4781	4911
2220	4783	4908
2221	4785	4905
2222	4786	4903
2223	4789	4901
2224	4791	4898
2225	4793	4896
2226	4794	4893
2227	4796	4891
2228	4798	4889
2229	4800	4886
2230	4802	4884
2231	4804	4882
2232	4806	4880
2233	4808	4877
2234	4810	4875
2235	4812	4872
2236	4814	4870
2237	4816	4868
2238	4818	4865
2239	4821	4864
2240	4823	4862
2241	4825	4859
2242	4827	4857
2243	4829	4855
2244	4831	4852
2245	4832	4850
2246	4834	4847
2247	4837	4845
2248	4839	4843
2249	4840	4840
2250	4842	4838
2251	4845	4836
2252	4847	4834
2253	4848	4831
2254	4850	4829
2255	4852	4827
2256	4855	4825
2257	4857	4822
2258	4858	4820
2259	4860	4817
2260	4862	4815
2261	4864	4813
2262	4866	4810
2263	4869	4809
2264	4871	4806
2265	4873	4804
2266	4875	4801
2267	4877	4799
2268	4879	4797
2269	4880	4794
2270	4882	4792
2271	4884	4790
2272	4886	4788
2273	4889	4786
2274	4890	4783
2275	4892	4781
2276	4894	4778
2277	4896	4776
2278	4898	4774
2279	4900	4771
2280	4903	4769
2281	4904	4767
2282	4906	4765
2283	4908	4762
2284	4910	4760
2285	4912	4757
2286	4914	4755
2287	4916	4753
2288	4918	4750
2289	4920	4748
2290	4922	4745
2291	4923	4743
2292	4926	4741
2293	4927	4738
2294	4929	4736
2295	4931	4734
2296	4934	4732
2297	4936	4729
2298	4938	4727
2299	4940	4725
2300	4942	4723
2301	4944	4720
2302	4945	4718
2303	4948	4716
2304	4950	4714
2305	4952	4711
2306	4954	4709
2307	4955	4706
2308	4957	4704
2309	4959	4702
2310	4961	4699
2311	4963	4696
2312	4965	4694
2313	4967	4692
2314	4969	4690
2315	4971	4687
2316	4972	4685
2317	4974	4683
2318	4976	4680
2319	4978	4678
2320	4980	4676
2321	4982	4673
2322	4984	4671
2323	4986	4668
2324	4988	4666
2325	4990	4663
2326	4991	4661
2327	4993	4659
2328	4995	4656
2329	4998	4655
2330	5000	4653
2331	5003	4651
2332	5005	4648
2333	5006	4646
2334	5008	4644
2335	5010	4641
2336	5012	4639
2337	5014	4637
2338	5017	4635
2339	5018	4632
2340	5020	4630
2341	5022	4628
2342	5024	4626
2343	5026	4623
2344	5028	4621
2345	5030	4619
2346	5033	4617
2347	5035	4614
2348	5036	4612
2349	5038	4609
2350	5040	4607
2351	5042	4605
2352	5045	4603
2353	5046	4601
2354	5048	4598
2355	5050	4595
2356	5052	4593
2357	5053	4591
2358	5056	4588
2359	5057	4586
2360	5059	4584
2361	5061	4581
2362	5063	4579
2363	5065	4576
2364	5066	4574
2365	5068	4571
2366	5070	4569
2367	5072	4566
2368	5073	4564
2369	5075	4561
2370	5077	4559
2371	5079	4557
2372	5081	4554
2373	5082	4551
2374	5084	4549
2375	5086	4547
2376	5088	4544
2377	5089	4541
2378	5092	4540
2379	5094	4537
2380	5096	4535
2381	5098	4533
2382	5100	4530
2383	5102	4528
2384	5104	4526
2385	5105	4523
2386	5108	4521
2387	5110	4519
2388	5112	4517
2389	5114	4515
2390	5116	4512
2391	5118	4510
2392	5120	4508
2393	5122	4506
2394	5124	4504
2395	5126	4502
2396	5128	4499
2397	5130	4497
2398	5132	4494
2399	5134	4492
2400	5136	4490
2401	5138	4488
2402	5140	4485
2403	5142	4483
2404	5144	4481
2405	5146	4478
2406	5148	4476
2407	5150	4474
2408	5152	4472
2409	5154	4470
2410	5156	4468
2411	5158	4465
2412	5160	4463
2413	5162	4461
2414	5164	4458
2415	5166	4456
2416	5168	4454
2417	5170	4451
2418	5171	4449
2419	5174	4447
2420	5176	4444
2421	5178	4442
2422	5180	4440
2423	5181	4437
2424	5183	4435
2425	5185	4433
2426	5188	4431
2427	5190	4429
2428	5192	4427
2429	5194	4424
2430	5196	4422
2431	5198	4420
2432	5200	4417
2433	5202	4415
2434	5204	4413
2435	5206	4411
2436	5208	4409
2437	5210	4407
2438	5212	4404
2439	5214	4402
2440	5216	4400
2441	5218	4398
2442	5220	4395
2443	5222	4393
2444	5224	4390
2445	5226	4388
2446	5228	4386
2447	5230	4384
2448	5232	4381
2449	5234	4379
2450	5236	4377
2451	5238	4375
2452	5240	4373
2453	5242	4370
2454	5244	4368
2455	5246	4366
2456	5248	4363
2457	5250	4361
2458	5252	4359
2459	5254	4357
2460	5255	4354
2461	5257	4352
2462	5259	4349
2463	5261	4347
2464	5263	4345
2465	5265	4342
2466	5267	4340
2467	5269	4338
2468	5271	4336
2469	5273	4334
2470	5275	4332
2471	5277	4329
2472	5279	4327
2473	5281	4325
2474	5284	4323
2475	5286	4321
2476	5288	4318
2477	5289	4316
2478	5291	4313
2479	5293	4311
2480	5295	4309
2481	5297	4307
2482	5300	4305
2483	5302	4303
2484	5304	4300
2485	5306	4298
2486	5308	4296
2487	5310	4294
2488	5311	4291
2489	5313	4289
2490	5315	4287
2491	5318	4285
2492	5320	4282
2493	5321	4280
2494	5323	4278
2495	5325	4276
2496	5327	4273
2497	5329	4271
2498	5331	4269
2499	5333	4267
2500	5335	4264
2501	5337	4262
2502	5339	4260
2503	5341	4257
2504	5343	4255
2505	5345	4253
2506	5347	4251
2507	5349	4248
2508	5351	4246
2509	5352	4243
2510	5355	4241
2511	5357	4239
2512	5359	4237
2513	5361	4235
2514	5364	4233
2515	5366	4231
2516	5368	4229
2517	5370	4227
2518	5372	4225
2519	5374	4222
2520	5376	4220
2521	5378	4217
2522	5380	4215
2523	5381	4213
2524	5383	4211
2525	5385	4208
2526	5387	4206
2527	5389	4204
2528	5391	4202
2529	5393	4199
2530	5395	4197
2531	5397	4195
2532	5399	4193
2533	5401	4191
2534	5403	4188
2535	5405	4186
2536	5407	4183
2537	5409	4181
2538	5411	4179
2539	5413	4177
2540	5415	4175
2541	5417	4172
2542	5419	4170
2543	5421	4168
2544	5423	4166
2545	5425	4163
2546	5427	4161
2547	5429	4159
2548	5431	4157
2549	5433	4154
2550	5434	4152
2551	5436	4150
2552	5438	4147
2553	5440	4145
2554	5442	4143
2555	5444	4140
2556	5446	4138
2557	5448	4136
2558	5451	4134
2559	5453	4132
2560	5455	4130
2561	5457	4128
2562	5460	4126
2563	5462	4124
2564	5464	4122
2565	5466	4120
2566	5468	4118
2567	5471	4116
2568	5473	4114
2569	5476	4112
2570	5478	4110
2571	5480	4108
2572	5482	4106
2573	5484	4103
2574	5486	4101
2575	5488	4099
2576	5490	4097
2577	5493	4095
2578	5495	4093
2579	5497	4091
2580	5499	4088
2581	5501	4086
2582	5503	4084
2583	5505	4081
2584	5507	4080
2585	5510	4078
2586	5513	4076
2587	5514	4074
2588	5517	4072
2589	5518	4069
2590	5521	4067
2591	5523	4065
2592	5525	4063
2593	5527	4061
2594	5529	4059
2595	5532	4057
2596	5534	4055
2597	5536	4053
2598	5539	4051
2599	5541	4049
2600	5543	4047
2601	5545	4045
2602	5547	4043
2603	5549	4040
2604	5552	4038
2605	5554	4037
2606	5556	4034
2607	5559	4032
2608	5561	4030
2609	5562	4028
2610	5565	4026
2611	5566	4023
2612	5569	4021
2613	5571	4019
2614	5573	4017
2615	5575	4015
2616	5578	4013
2617	5579	4011
2618	5581	4008
2619	5583	4006
2620	5585	4004
2621	5587	4002
2622	5590	4000
2623	5591	3997
2624	5593	3995
2625	5595	3992
2626	5596	3990
2627	5599	3988
2628	5600	3985
2629	5602	3983
2630	5604	3981
2631	5606	3979
2632	5608	3977
2633	5610	3974
2634	5612	3972
2635	5614	3969
2636	5616	3967
2637	5618	3965
2638	5620	3963
2639	5622	3961
2640	5624	3958
2641	5625	3956
2642	5627	3954
2643	5630	3952
2644	5631	3949
2645	5634	3947
2646	5636	3945
2647	5638	3943
2648	5640	3941
2649	5642	3939
2650	5644	3936
2651	5646	3934
2652	5648	3932
2653	5651	3930
2654	5652	3928
2655	5654	3925
2656	5656	3923
2657	5658	3921
2658	5660	3919
2659	5662	3916
2660	5664	3914
2661	5666	3912
2662	5668	3910
2663	5670	3907
2664	5672	3905
2665	5674	3903
2666	5676	3901
2667	5677	3898
2668	5679	3896
2669	5681	3894
2670	5683	3892
2671	5685	3889
2672	5688	3887
2673	5689	3885
2674	5691	3883
2675	5693	3880
2676	5695	3878
2677	5697	3876
2678	5699	3874
2679	5702	3872
2680	5703	3869
2681	5705	3867
2682	5707	3865
2683	5709	3863
2684	5711	3860
2685	5713	3858
2686	5715	3856
2687	5717	3854
2688	5719	3852
2689	5721	3849
2690	5723	3847
2691	5725	3845
2692	5727	3843
2693	5729	3840
2694	5731	3838
2695	5732	3836
2696	5735	3834
2697	5737	3831
2698	5739	3829
2699	5741	3827
2700	5743	3825
2701	5745	3822
2702	5747	3820
2703	5749	3818
2704	5751	3816
2705	5753	3814
2706	5755	3812
2707	5757	3809
2708	5758	3807
2709	5760	3804
2710	5762	3802
2711	5764	3800
2712	5765	3797
2713	5767	3795
2714	5769	3793
2715	5771	3791
2716	5773	3788
2717	5775	3786
2718	5777	3784
2719	5779	3782
2720	5781	3780
2721	5783	3777
2722	5785	3775
2723	5787	3773
2724	5788	3770
2725	5790	3768
2726	5792	3765
2727	5794	3763
2728	5796	3761
2729	5797	3759
2730	5799	3756
2731	5802	3754
2732	5803	3752
2733	5805	3750
2734	5807	3747
2735	5809	3745
2736	5811	3743
2737	5813	3741
2738	5815	3738
2739	5817	3736
2740	5819	3734
2741	5821	3732
2742	5822	3729
2743	5825	3727
2744	5827	3725
2745	5829	3723
2746	5830	3720
2747	5832	3718
2748	5834	3716
2749	5836	3714
2750	5838	3712
2751	5840	3709
2752	5842	3707
2753	5845	3705
2754	5846	3703
2755	5848	3701
2756	5850	3698
2757	5851	3696
2758	5853	3693
2759	5855	3691
2760	5857	3689
2761	5859	3687
2762	5861	3685
2763	5863	3682
2764	5865	3680
2765	5867	3678
2766	5869	3676
2767	5871	3674
2768	5873	3671
2769	5875	3669
2770	5877	3667
2771	5879	3664
2772	5880	3662
2773	5882	3660
2774	5885	3658
2775	5887	3656
2776	5889	3654
2777	5892	3652
2778	5894	3650
2779	5897	3648
2780	5899	3646
2781	5901	3644
2782	5903	3642
2783	5906	3640
2784	5908	3638
2785	5911	3636
2786	5913	3634
2787	5915	3632
2788	5917	3630
2789	5919	3627
2790	5921	3625
2791	5923	3623
2792	5925	3621
2793	5927	3619
2794	5929	3616
2795	5930	3614
2796	5932	3612
2797	5934	3609
2798	5936	3607
2799	5939	3605
2800	5941	3603
2801	5943	3601
2802	5946	3600
2803	5948	3598
2804	5951	3596
2805	5953	3594
2806	5956	3592
2807	5958	3590
2808	5960	3588
2809	5963	3586
2810	5965	3584
2811	5967	3582
2812	5970	3580
2813	5973	3579
2814	5976	3577
2815	5978	3575
2816	5980	3573
2817	5983	3571
2818	5986	3570
2819	5990	3568
2820	5993	3567
2821	5996	3565
2822	5999	3563
2823	6002	3562
2824	6005	3560
2825	6009	3559
2826	6012	3558
2827	6014	3556
2828	6018	3554
2829	6021	3553
2830	6024	3551
2831	6027	3550
2832	6030	3548
2833	6034	3547
2834	6037	3545
2835	6040	3544
2836	6043	3542
2837	6046	3540
2838	6049	3539
2839	6051	3537
2840	6054	3535
2841	6057	3533
2842	6059	3531
2843	6061	3529
2844	6065	3528
2845	6068	3526
2846	6070	3524
2847	6073	3523
2848	6076	3521
2849	6079	3519
2850	6082	3517
2851	6084	3515
2852	6087	3513
2853	6089	3511
2854	6091	3510
2855	6093	3507
2856	6096	3506
2857	6099	3504
2858	6101	3502
2859	6103	3500
2860	6105	3497
2861	6107	3495
2862	6110	3493
2863	6112	3491
2864	6115	3489
2865	6117	3487
2866	6120	3485
2867	6122	3483
2868	6124	3481
2869	6126	3479
2870	6129	3477
2871	6132	3476
2872	6134	3473
2873	6137	3472
2874	6139	3470
2875	6141	3468
2876	6144	3466
2877	6147	3464
2878	6149	3462
2879	6152	3460
2880	6154	3458
2881	6156	3456
2882	6158	3454
2883	6161	3452
2884	6163	3450
2885	6166	3448
2886	6168	3446
2887	6170	3444
2888	6172	3442
2889	6174	3439
2890	6177	3438
2891	6179	3436
2892	6182	3434
2893	6184	3432
2894	6186	3430
2895	6188	3427
2896	6191	3425
2897	6193	3423
2898	6196	3421
2899	6198	3419
2900	6199	3417
2901	6201	3414
2902	6203	3412
2903	6205	3410
2904	6207	3407
2905	6209	3406
2906	6211	3403
2907	6213	3401
2908	6215	3399
2909	6217	3397
2910	6219	3394
2911	6221	3392
2912	6223	3390
2913	6225	3388
2914	6227	3386
2915	6229	3384
2916	6232	3381
2917	6233	3379
2918	6235	3377
2919	6237	3375
2920	6240	3373
2921	6242	3371
2922	6245	3369
2923	6247	3367
2924	6249	3365
2925	6251	3362
2926	6253	3360
2927	6255	3358
2928	6257	3356
2929	6260	3354
2930	6262	3352
2931	6264	3350
2932	6266	3347
2933	6268	3345
2934	6270	3343
2935	6273	3342
2936	6275	3339
2937	6277	3337
2938	6279	3335
2939	6281	3333
2940	6284	3331
2941	6285	3328
2942	6288	3326
2943	6290	3324
2944	6293	3322
2945	6295	3320
2946	6297	3318
2947	6299	3316
2948	6301	3313
2949	6303	3311
2950	6305	3309
2951	6307	3307
2952	6309	3305
2953	6311	3303
2954	6313	3300
2955	6315	3298
2956	6317	3296
2957	6319	3294
2958	6322	3292
2959	6324	3290
2960	6326	3288
2961	6328	3286
2962	6330	3283
2963	6332	3281
2964	6334	3279
2965	6336	3277
2966	6339	3275
2967	6341	3273
2968	6343	3271
2969	6345	3268
2970	6347	3266
2971	6349	3264
2972	6351	3262
2973	6353	3260
2974	6356	3258
2975	6357	3255
2976	6359	3253
2977	6360	3250
2978	6363	3248
2979	6365	3246
2980	6367	3244
2981	6369	3242
2982	6371	3240
2983	6373	3238
2984	6375	3235
2985	6377	3233
2986	6379	3231
2987	6381	3229
2988	6384	3227
2989	6387	3225
2990	6389	3223
2991	6390	3221
2992	6393	3219
2993	6394	3216
2994	6396	3214
2995	6398	3212
2996	6401	3210
2997	6403	3208
2998	6405	3205
2999	6407	3203
3000	6408	3201
3001	6410	3199
3002	6412	3196
3003	6414	3194
3004	6417	3192
3005	6419	3190
3006	6421	3188
3007	6423	3186
3008	6425	3184
3009	6427	3181
3010	6429	3179
3011	6432	3177
3012	6434	3175
3013	6436	3173
3014	6437	3170
3015	6439	3168
3016	6441	3166
3017	6443	3164
3018	6445	3162
3019	6448	3160
3020	6450	3157
3021	6451	3155
3022	6453	3153
3023	6455	3150
3024	6457	3148
3025	6459	3146
3026	6461	3144
3027	6463	3142
3028	6465	3139
3029	6467	3137
3030	6469	3135
3031	6470	3133
3032	6472	3130
3033	6474	3128
3034	6476	3126
3035	6478	3123
3036	6480	3121
3037	6482	3119
3038	6485	3117
3039	6487	3115
3040	6488	3113
3041	6490	3110
3042	6492	3108
3043	6495	3106
3044	6497	3104
3045	6499	3102
3046	6501	3100
3047	6503	3097
3048	6505	3095
3049	6507	3093
3050	6509	3091
3051	6511	3089
3052	6513	3087
3053	6515	3084
3054	6517	3082
3055	6520	3081
3056	6523	3079
3057	6525	3076
3058	6528	3075
3059	6530	3073
3060	6532	3070
3061	6534	3068
3062	6536	3066
3063	6539	3064
3064	6541	3062
3065	6544	3061
3066	6547	3058
3067	6549	3057
3068	6552	3055
3069	6554	3053
3070	6557	3051
3071	6560	3049
3072	6562	3047
3073	6565	3045
3074	6567	3043
3075	6569	3041
3076	6571	3039
3077	6574	3037
3078	6576	3035
3079	6579	3033
3080	6581	3031
3081	6583	3029
3082	6585	3026
3083	6588	3024
3084	6590	3022
3085	6592	3020
3086	6595	3018
3087	6597	3016
3088	6598	3014
3089	6601	3012
3090	6602	3009
3091	6604	3007
3092	6607	3005
3093	6609	3003
3094	6611	3001
3095	6613	2999
3096	6615	2997
3097	6617	2994
3098	6619	2992
3099	6622	2990
3100	6624	2988
3101	6627	2986
3102	6629	2984
3103	6631	2982
3104	6633	2980
3105	6635	2978
3106	6637	2975
3107	6640	2974
3108	6642	2971
3109	6644	2969
3110	6646	2967
3111	6648	2965
3112	6650	2962
3113	6651	2960
3114	6654	2958
3115	6657	2956
3116	6659	2954
3117	6660	2952
3118	6662	2950
3119	6665	2948
3120	6666	2945
3121	6669	2943
3122	6672	2941
3123	6674	2939
3124	6675	2937
3125	6677	2935
3126	6679	2932
3127	6681	2930
3128	6683	2928
3129	6685	2926
3130	6687	2924
3131	6689	2921
3132	6691	2919
3133	6693	2917
3134	6695	2915
3135	6697	2912
3136	6699	2910
3137	6701	2908
3138	6703	2906
3139	6705	2904
3140	6707	2901
3141	6708	2899
3142	6711	2897
3143	6713	2895
3144	6715	2893
3145	6716	2890
3146	6718	2888
3147	6721	2886
3148	6723	2884
3149	6724	2882
3150	6726	2879
3151	6728	2877
3152	6730	2875
3153	6732	2873
3154	6734	2870
3155	6736	2868
3156	6738	2866
3157	6740	2864
3158	6741	2861
3159	6743	2859
3160	6745	2857
3161	6747	2855
3162	6749	2853
3163	6751	2850
3164	6753	2848
3165	6755	2846
3166	6757	2844
3167	6759	2841
3168	6761	2839
3169	6762	2837
3170	6764	2834
3171	6766	2832
3172	6768	2830
3173	6770	2828
3174	6772	2826
3175	6774	2824
3176	6776	2821
3177	6777	2819
3178	6779	2817
3179	6781	2815
3180	6784	2813
3181	6786	2810
3182	6788	2808
3183	6789	2806
3184	6791	2804
3185	6793	2801
3186	6795	2799
3187	6797	2797
3188	6800	2795
3189	6801	2793
3190	6803	2790
3191	6805	2788
3192	6807	2786
3193	6809	2784
3194	6811	2782
3195	6813	2780
3196	6815	2777
3197	6817	2775
3198	6819	2773
3199	6821	2771
3200	6823	2768
3201	6825	2766
3202	6826	2764
3203	6829	2762
3204	6831	2760
3205	6833	2758
3206	6836	2756
3207	6837	2753
3208	6839	2751
3209	6841	2749
3210	6843	2747
3211	6845	2745
3212	6848	2743
3213	6849	2740
3214	6851	2738
3215	6853	2736
3216	6855	2734
3217	6857	2731
3218	6859	2729
3219	6861	2727
3220	6863	2725
3221	6865	2723
3222	6867	2721
3223	6869	2718
3224	6871	2716
3225	6873	2714
3226	6875	2712
3227	6876	2709
3228	6878	2707
3229	6880	2705
3230	6882	2703
3231	6883	2700
3232	6885	2698
3233	6887	2696
3234	6889	2694
3235	6891	2692
3236	6894	2690
3237	6896	2687
3238	6898	2685
3239	6900	2683
3240	6902	2681
3241	6904	2679
3242	6907	2677
3243	6909	2675
3244	6911	2673
3245	6913	2670
3246	6915	2668
3247	6917	2666
3248	6919	2664
3249	6921	2661
3250	6923	2659
3251	6925	2657
3252	6927	2655
3253	6929	2653
3254	6931	2651
3255	6933	2648
3256	6935	2646
3257	6937	2644
3258	6939	2642
3259	6941	2640
3260	6943	2638
3261	6945	2636
3262	6947	2633
3263	6949	2631
3264	6951	2629
3265	6953	2627
